id,LLM1_score,LLM1_hallucinated,LLM1_ReactionLevel,LLM2_score,LLM2_hallucinated,LLM2_ReactionLevel,LLM3_score,LLM3_hallucinated,LLM3_ReactionLevel,LLM4_score,LLM4_hallucinated,LLM4_ReactionLevel,LLM5_score,LLM5_hallucinated,LLM5_ReactionLevel,LLM6_score,LLM6_hallucinated,LLM6_ReactionLevel,LLM7_score,LLM7_hallucinated,LLM7_ReactionLevel
18761,0.0,False,,0.0,False,,1.0,False,,0.6,False,,0.6,False,,1.0,False,,0.0,False,
18762,0.6,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,1.0,False,,0.4,False,
18763,0.6,False,,1.0,False,,1.0,False,,0.6,False,,0.2,False,,1.0,False,,0.4,False,
18764,0.4,False,,0.0,False,,1.0,False,,0.6,False,,0.6,False,,1.0,False,,0.4,False,
18765,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.4,False,,0.4,False,,0.4,False,
18891,0.6,False,,0.0,False,,1.0,False,,0.6,False,,0.2,False,,0.6,False,,0.0,True,
18892,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.0,True,,0.6,False,,0.6,False,
18893,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.2,False,,0.4,False,,0.6,False,
18894,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.2,False,,0.4,False,,0.6,False,
18895,0.2,False,,0.0,False,,0.4,False,,0.0,True,,0.0,True,,0.4,False,,0.4,False,
18896,0.2,False,,0.0,False,,0.4,False,,0.6,False,,0.2,False,,0.4,False,,0.0,True,
19023,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,
19024,1.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.4,False,
19025,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19026,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19027,1.0,False,,0.0,False,,1.0,False,,0.8,False,,1.0,False,,1.0,False,,0.8,False,
19028,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19154,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.2,False,,1.0,False,,0.0,True,
19155,0.6,False,,0.0,False,,1.0,False,,0.0,False,,0.6,False,,1.0,False,,0.6,False,
19156,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.2,False,,0.4,False,,0.4,False,
19157,0.4,False,,0.6,False,,0.6,False,,0.0,False,,0.4,False,,0.6,False,,0.4,False,
19158,0.2,False,,0.2,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.6,False,
19159,0.2,False,,0.2,True,,0.0,True,,0.0,True,,0.0,True,,0.4,False,,0.2,False,
19286,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,
19287,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.2,False,,1.0,False,,0.8,False,
19288,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,,0.8,False,
19289,1.0,False,,0.8,False,,1.0,False,,0.0,False,,0.2,False,,0.8,False,,0.8,False,
19290,1.0,False,,0.8,False,,1.0,False,,0.6,False,,0.6,False,,0.6,False,,0.8,False,
19291,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,,0.8,False,
19418,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.2,False,,0.6,False,,0.0,True,
19419,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.2,False,,0.8,False,,0.6,False,
19421,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.0,False,,0.0,True,,0.6,False,
19422,0.2,False,,0.0,False,,0.6,False,,0.2,True,,0.4,False,,0.0,True,,0.0,True,
19550,0.4,False,,0.4,False,,0.8,False,,0.6,False,,0.4,False,,0.4,False,,0.2,False,
19551,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19552,1.0,False,,0.4,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,
19553,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19554,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,0.2,False,,0.4,False,
19555,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
19686,1.0,False,,0.2,True,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,1.0,False,
19763,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.2,False,,0.4,False,,0.2,False,
19764,1.0,False,,0.4,False,,0.4,False,,0.0,True,,0.4,False,,0.4,False,,0.4,False,
19765,0.8,False,,0.6,False,,0.6,False,,0.6,False,,0.4,False,,0.6,False,,0.4,False,
19829,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
19831,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
19910,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,0.6,False,,0.8,False,
19911,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,0.6,False,,0.8,False,
19912,1.0,False,,0.6,False,,1.0,False,,0.4,False,,0.2,False,,0.6,False,,0.4,False,
19913,1.0,False,,0.0,False,,1.0,False,,0.8,False,,0.6,False,,0.4,False,,0.4,False,
19914,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.2,False,,0.4,False,,0.4,False,
19915,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.2,False,,0.6,False,,0.4,False,
20042,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.2,False,,0.6,False,,0.0,True,
20043,0.6,False,,0.0,False,,1.0,False,,0.6,False,,0.2,False,,0.6,False,,0.6,False,
20044,0.2,False,,0.0,False,,0.6,False,,0.2,False,,0.2,False,,0.6,False,,0.6,False,
20045,0.6,False,,0.6,False,,1.0,False,,0.0,True,,0.0,True,,0.6,False,,1.0,False,
20047,0.2,False,,0.0,False,,0.4,False,,0.6,False,,0.4,False,,0.2,False,,0.0,True,
20123,0.4,False,,0.4,False,,0.6,False,,0.2,False,,0.2,False,,0.6,False,,0.2,False,
20125,0.8,False,,0.4,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,0.8,False,
20190,0.2,False,,0.0,False,,0.2,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
20191,0.2,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,1.0,False,
20243,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
20244,0.8,False,,1.0,False,,1.0,False,,0.4,False,,0.2,False,,0.8,False,,0.8,False,
20245,0.0,False,,0.0,False,,1.0,False,,0.8,False,,1.0,False,,1.0,False,,0.8,False,
20309,0.0,False,,0.0,False,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
20310,1.0,False,,0.0,True,,1.0,False,,0.0,True,,1.0,False,,0.0,True,,0.0,True,
20311,1.0,False,,0.0,True,,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
20363,0.8,False,,1.0,False,,0.8,False,,0.4,False,,0.2,False,,0.4,False,,0.8,False,
20364,0.8,False,,1.0,False,,1.0,False,,0.8,False,,0.4,False,,0.8,False,,0.8,False,
20365,0.8,False,,0.4,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,0.8,False,
20429,1.0,False,,0.0,False,,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
20430,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
20431,0.6,False,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
20483,0.2,False,,0.2,False,,0.8,False,,0.4,False,,0.0,True,,0.4,False,,0.8,False,
20484,0.0,False,,0.2,False,,0.2,False,,0.2,False,,0.2,False,,0.2,False,,0.2,False,
20485,0.0,False,,0.2,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,0.8,False,
20551,0.4,False,,0.0,True,,0.4,False,,0.6,False,,0.4,False,,0.0,True,,0.0,True,
20630,1.0,False,,0.4,False,,0.4,False,,0.4,False,,1.0,False,,1.0,False,,0.2,False,
20631,1.0,False,,0.0,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,,1.0,False,
20632,1.0,False,,0.0,False,,0.4,False,,0.2,False,,1.0,False,,1.0,False,,0.2,False,
20633,0.4,False,,0.0,False,,0.4,False,,1.0,False,,0.2,False,,0.4,False,,0.4,False,
20634,0.4,False,,1.0,False,,0.4,False,,1.0,False,,0.2,False,,1.0,False,,0.2,False,
20635,0.6,False,,1.0,False,,0.6,False,,1.0,False,,0.4,False,,1.0,False,,0.6,False,
20763,0.2,False,,0.0,False,,0.2,False,,0.0,True,,0.2,False,,0.2,True,,0.2,False,
20766,0.2,False,,0.0,False,,0.2,False,,0.2,True,,0.2,True,,0.2,True,,0.2,True,
20767,0.2,False,,0.2,True,,0.2,False,,0.2,True,,0.2,True,,0.2,True,,0.2,True,
20875,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,
20876,1.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,,0.6,False,,0.4,False,
20877,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.6,False,,1.0,False,
20878,1.0,False,,0.6,False,,1.0,False,,0.4,False,,0.4,False,,0.4,False,,1.0,False,
20879,1.0,False,,0.6,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,,1.0,False,
20880,0.6,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,1.0,False,
21007,0.2,False,,0.2,True,,0.2,False,,0.2,True,,0.2,True,,0.2,True,,0.2,False,
21011,0.2,False,,0.0,False,,1.0,False,,0.2,True,,0.2,False,,0.2,True,,0.2,True,
21084,1.0,False,,1.0,False,,0.6,False,,0.6,False,,0.4,False,,0.4,False,,0.6,False,
21085,1.0,False,,0.0,False,,0.6,False,,1.0,False,,0.4,False,,0.4,False,,0.4,False,
21127,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.0,False,,1.0,False,,0.6,False,
21128,1.0,False,,1.0,False,,1.0,False,,0.2,True,,0.2,False,,0.2,True,,0.6,False,
21163,0.6,False,,0.0,False,,1.0,False,,0.6,False,,0.4,False,,1.0,False,,0.6,False,
21164,1.0,False,,0.6,False,,1.0,False,,0.6,False,,0.6,False,,1.0,False,,0.6,False,
21207,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.2,True,,0.8,False,,0.6,False,
21243,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,0.6,False,,1.0,False,
21244,0.4,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,0.6,False,,1.0,False,
21287,0.2,False,,1.0,False,,1.0,False,,1.0,False,,0.0,True,,0.0,True,,0.6,False,
21331,0.0,False,,0.4,False,,0.6,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,
21332,1.0,False,,0.4,False,,1.0,False,,0.0,False,,0.4,False,,0.8,False,,0.4,False,
21333,0.4,False,,0.0,False,,1.0,False,,0.0,False,,0.4,False,,1.0,False,,0.4,False,
21399,1.0,False,,0.0,True,,0.0,True,,0.0,True,,1.0,False,,0.0,True,,0.0,True,
21442,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,0.4,False,,1.0,False,
21443,0.4,False,,1.0,False,,1.0,False,,0.8,False,,0.6,False,,0.4,False,,1.0,False,
21485,0.0,True,,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
21521,1.0,False,,0.6,False,,0.6,False,,0.4,False,,0.6,False,,0.4,False,,1.0,False,
21522,0.4,False,,1.0,False,,0.6,False,,0.6,False,,0.4,False,,0.6,False,,1.0,False,
21565,0.0,True,,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
21601,0.4,False,,1.0,False,,0.6,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,
21602,0.4,False,,0.0,False,,0.6,False,,0.6,False,,0.4,False,,0.4,False,,1.0,False,
21644,0.0,True,,0.0,False,,0.0,True,,0.0,True,,1.0,False,,0.0,True,,0.0,True,
21645,1.0,False,,0.6,False,,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.6,False,
21680,1.0,False,,0.0,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,,1.0,False,
21681,0.4,False,,0.6,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.6,False,
21760,1.0,False,,1.0,False,,0.6,False,,0.8,False,,0.4,False,,0.4,False,,0.4,False,
21761,1.0,False,,1.0,False,,0.6,False,,0.8,False,,0.4,False,,0.4,False,,1.0,False,
21804,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.2,False,,1.0,False,,0.6,False,
21805,0.6,False,,0.0,False,,1.0,False,,0.0,True,,0.2,False,,1.0,False,,0.6,False,
21885,1.0,False,,0.8,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,
21886,1.0,False,,0.8,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,0.4,False,
21887,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
21888,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
21889,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,
21890,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,0.4,False,
21891,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
22039,0.6,False,,0.0,False,,1.0,False,,0.6,False,,0.2,False,,0.6,False,,0.0,True,
22040,0.6,False,,0.6,False,,0.6,False,,0.6,False,,0.2,False,,0.6,False,,0.0,True,
22042,0.2,False,,0.0,False,,0.0,True,,0.0,False,,0.2,False,,0.4,False,,0.0,True,
22044,0.2,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.6,False,,0.0,True,
22226,0.4,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
22227,1.0,False,,0.4,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,0.4,False,
22228,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,0.4,False,
22229,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.8,False,,0.4,False,,0.4,False,
22230,0.4,False,,0.4,False,,1.0,False,,0.4,False,,0.8,False,,1.0,False,,0.4,False,
22231,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,0.8,False,,0.4,False,
22232,0.4,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
22375,0.4,False,,0.0,False,,0.4,False,,0.4,False,,0.2,False,,0.6,False,,0.0,True,
22376,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.2,False,,1.0,False,,0.0,True,
22377,0.4,False,,0.6,False,,1.0,False,,0.4,False,,0.2,False,,0.6,False,,0.0,True,
22379,0.2,False,,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.6,False,,0.0,True,
22381,0.2,False,,0.0,False,,0.0,True,,0.0,True,,0.2,False,,0.4,False,,0.0,True,
22565,0.4,False,,0.0,False,,1.0,False,,1.0,False,,0.6,False,,0.6,False,,0.4,False,
22566,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.6,False,,1.0,False,,0.4,False,
22567,1.0,False,,0.0,False,,0.6,False,,0.6,False,,0.2,False,,0.4,False,,0.6,False,
22568,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,0.4,False,
22569,0.4,False,,0.4,False,,1.0,False,,1.0,False,,0.2,False,,1.0,False,,0.4,False,
22570,1.0,False,,0.0,False,,0.6,False,,0.6,False,,0.6,False,,0.6,False,,1.0,False,
22571,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.2,False,,0.4,False,,0.6,False,
22719,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
22723,0.4,False,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
22725,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,
22844,0.6,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,0.4,False,,0.4,False,
22845,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.2,False,,0.4,False,,0.2,False,
22846,0.4,False,,0.0,False,,0.6,False,,0.4,False,,1.0,False,,0.6,False,,0.6,False,
22847,0.4,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,0.4,False,,0.6,False,
22848,0.4,False,,0.6,False,,1.0,False,,0.4,False,,0.6,False,,0.4,False,,0.4,False,
22849,0.4,False,,0.0,False,,0.4,False,,0.4,False,,0.0,True,,0.4,False,,0.0,True,
22850,0.4,False,,0.4,False,,1.0,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
22995,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.6,False,
22996,0.6,False,,0.0,False,,0.8,False,,0.6,False,,0.0,False,,0.6,False,,0.0,True,
22997,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.0,False,,0.6,False,,0.6,False,
22998,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.0,False,,0.6,False,,0.4,False,
23000,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.6,False,,0.0,True,
23193,1.0,False,,0.0,False,,1.0,False,,0.0,True,,0.0,True,,0.4,False,,0.8,False,
23194,1.0,False,,1.0,False,,1.0,False,,0.0,True,,0.8,False,,0.8,False,,0.8,False,
23195,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.8,False,,0.4,False,,0.0,True,
23196,1.0,False,,0.0,False,,1.0,False,,0.0,True,,0.8,False,,0.4,False,,0.0,True,
23197,1.0,False,,0.0,True,,1.0,False,,1.0,False,,0.0,True,,0.4,False,,0.8,False,
23198,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.8,False,,0.4,False,,0.0,True,
23199,1.0,False,,0.0,False,,1.0,False,,0.8,False,,0.0,True,,0.4,False,,0.8,False,
23345,0.6,False,,0.0,True,,0.6,False,,0.4,False,,0.0,True,,0.6,False,,0.0,True,
23346,0.0,False,,0.0,False,,0.6,False,,0.6,False,,0.0,True,,1.0,False,,0.6,False,
23347,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.0,True,,0.6,False,,0.6,False,
23349,0.0,False,,0.0,False,,0.0,True,,0.6,False,,0.0,True,,0.6,False,,0.0,True,
23350,0.0,False,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.6,False,,0.0,False,
23507,1.0,False,,0.8,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,,0.4,False,
23508,0.6,False,,0.8,False,,0.6,False,,0.8,False,,0.8,False,,1.0,False,,0.8,False,
23662,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.6,False,,0.6,False,,0.6,False,
23663,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,0.6,False,,0.4,False,
23664,1.0,False,,0.6,False,,1.0,False,,0.4,False,,0.4,False,,0.6,False,,0.4,False,
23665,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,0.6,False,,0.4,False,
23666,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.6,False,,0.6,False,,0.4,False,
23667,1.0,False,,0.4,False,,1.0,False,,0.8,False,,0.6,False,,0.6,False,,0.6,False,
23668,1.0,False,,0.4,False,,1.0,False,,0.8,False,,0.6,False,,0.6,False,,0.6,False,
23815,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.4,False,
23816,0.4,False,,0.4,False,,0.6,False,,0.4,False,,0.2,False,,0.2,False,,0.0,True,
23817,0.2,False,,0.4,False,,1.0,False,,0.4,False,,0.2,False,,0.4,False,,0.0,True,
23818,0.4,False,,0.0,False,,0.4,False,,0.2,False,,0.2,False,,0.4,False,,0.4,False,
23819,0.2,False,,0.0,False,,0.2,False,,0.2,False,,0.2,False,,0.4,False,,0.0,True,
23820,0.2,False,,0.4,False,,0.2,False,,0.4,False,,0.2,False,,0.4,False,,0.0,True,
23969,1.0,False,,0.0,False,,0.6,False,,0.8,False,,0.4,False,,0.4,False,,0.2,False,
23970,1.0,False,,0.0,False,,0.6,False,,0.8,False,,0.2,False,,0.2,False,,0.4,False,
23971,1.0,False,,0.0,False,,0.6,False,,0.8,False,,0.6,False,,0.4,False,,0.2,False,
23972,1.0,False,,0.4,False,,0.6,False,,0.8,False,,0.4,False,,0.4,False,,0.2,False,
23973,1.0,False,,0.4,False,,1.0,False,,0.4,False,,0.4,False,,0.2,False,,0.2,False,
23974,1.0,False,,0.4,False,,0.6,False,,0.4,False,,0.4,False,,0.6,False,,0.2,False,
23975,1.0,False,,0.0,False,,1.0,False,,0.8,False,,0.0,False,,0.6,False,,0.0,False,
24123,0.6,False,,0.6,False,,0.6,False,,0.0,True,,0.0,False,,0.8,False,,0.2,False,
24124,0.6,False,,0.6,False,,0.6,False,,0.6,False,,0.0,False,,0.0,True,,0.2,False,
24127,0.0,False,,0.0,False,,0.0,True,,0.4,False,,0.0,True,,0.4,False,,0.0,True,
24128,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.4,False,,0.0,True,
24248,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.6,False,,0.0,False,
24249,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.6,False,,0.8,False,,0.0,False,
24250,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.6,False,,0.0,False,,0.0,False,
24251,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
24252,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.6,False,,0.0,False,,0.0,False,
24253,0.6,False,,0.0,False,,1.0,False,,0.0,False,,0.4,False,,0.8,False,,0.0,False,
24254,1.0,False,,0.6,False,,1.0,False,,0.0,False,,0.8,False,,0.0,False,,0.0,False,
24402,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.4,False,,0.0,True,
24403,0.0,False,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
24404,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.4,False,,0.0,True,
24405,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.6,False,,0.0,False,
24406,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.6,False,,0.0,True,
24407,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
24408,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,False,
24500,1.0,False,,0.0,False,,0.6,False,,0.8,False,,0.0,False,,0.4,False,,0.4,False,
24501,1.0,False,,0.0,False,,0.6,False,,1.0,False,,0.6,False,,0.6,False,,0.4,False,
24502,1.0,False,,1.0,False,,0.6,False,,1.0,False,,0.6,False,,0.4,False,,0.4,False,
24503,1.0,False,,1.0,False,,0.6,False,,1.0,False,,0.6,False,,0.4,False,,0.4,False,
24588,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.0,False,,0.6,False,,0.6,False,
24589,0.4,False,,0.4,False,,0.6,False,,0.4,False,,0.0,True,,0.6,False,,0.4,False,
24590,0.4,False,,0.0,False,,0.6,False,,0.4,False,,0.0,True,,0.6,False,,0.4,False,
24591,0.6,False,,0.6,False,,0.6,False,,0.0,False,,0.0,True,,0.6,False,,0.6,False,
24659,1.0,False,,0.0,False,,1.0,False,,0.6,False,,1.0,False,,0.6,False,,1.0,False,
24660,0.6,False,,0.0,False,,1.0,False,,0.4,False,,0.6,False,,0.6,False,,0.6,False,
24661,0.6,False,,0.0,False,,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.6,False,
24662,1.0,False,,0.0,False,,1.0,False,,0.6,False,,0.6,False,,0.6,False,,1.0,False,
24747,0.4,False,,0.6,False,,0.4,False,,0.4,False,,0.0,False,,0.6,False,,0.0,True,
24748,0.4,False,,0.4,False,,0.6,False,,0.4,False,,0.0,True,,1.0,False,,0.0,True,
24749,0.4,False,,0.0,False,,0.4,False,,0.0,False,,0.0,False,,0.6,False,,0.4,False,
24750,0.4,False,,0.6,False,,0.6,False,,0.6,False,,0.0,False,,0.4,False,,0.6,False,
24819,0.6,False,,0.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,
24820,0.4,False,,0.6,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,1.0,False,
24821,0.6,False,,1.0,False,,1.0,False,,1.0,False,,0.8,False,,1.0,False,,0.4,False,
24822,1.0,False,,0.0,False,,1.0,False,,0.4,False,,0.4,False,,1.0,False,,0.4,False,
24907,0.0,True,,0.6,False,,1.0,False,,0.0,False,,0.0,True,,0.6,False,,0.0,True,
24908,0.0,True,,1.0,False,,1.0,False,,0.0,True,,0.2,False,,0.6,False,,0.0,True,
24909,0.2,False,,0.6,False,,0.6,False,,0.0,True,,0.2,False,,0.4,False,,0.0,True,
24910,0.6,False,,1.0,False,,1.0,False,,0.0,True,,0.4,False,,0.6,False,,1.0,False,
24979,1.0,False,,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
24980,1.0,False,,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
24981,1.0,False,,1.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
24982,1.0,False,,0.0,False,,0.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
25067,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.2,False,,0.6,False,,0.0,True,
25069,0.6,False,,0.0,False,,0.6,False,,0.6,False,,0.0,False,,0.6,False,,0.6,False,
25070,0.6,False,,0.6,False,,0.6,False,,0.0,True,,0.2,False,,0.4,False,,0.6,False,
25139,0.0,False,,0.0,False,,1.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
25140,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.0,False,,0.0,False,,0.0,False,
25141,0.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,
25142,1.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,
25226,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.2,False,,0.6,False,,0.6,False,
25227,0.0,True,,0.0,False,,0.6,False,,0.0,True,,0.2,False,,0.6,False,,0.0,True,
25228,0.0,True,,0.0,False,,0.6,False,,0.0,True,,0.2,False,,0.6,False,,0.0,True,
25229,0.4,False,,0.0,False,,1.0,False,,1.0,False,,0.2,False,,1.0,False,,1.0,False,
25352,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,
25353,1.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,0.0,False,
25354,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,
25355,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,
25356,1.0,False,,0.0,False,,0.6,False,,1.0,False,,0.2,False,,0.6,False,,1.0,False,
25357,1.0,False,,0.6,False,,0.6,False,,0.6,False,,0.4,False,,0.2,False,,1.0,False,
